Date,High,Low,Open,Close,Volume,Adj Close
2009-12-31,25.485261917114258,25.132997512817383,25.3055362701416,25.140186309814453,1790217.0,20.162281036376953
2010-01-04,25.363048553466797,25.19769859313965,25.248022079467773,25.226455688476562,2962274.0,20.23147201538086
2010-01-05,25.276779174804688,25.025161743164062,25.248022079467773,25.140186309814453,3298757.0,20.162281036376953
2010-01-06,25.276779174804688,24.917325973510742,25.125808715820312,24.960460662841797,4178981.0,20.018144607543945
2010-01-07,25.025161743164062,24.80230140686035,24.852624893188477,24.953271865844727,2452472.0,20.01237678527832
2010-01-08,25.032350540161133,24.80230140686035,24.946081161499023,24.960460662841797,3772392.0,20.018144607543945
2010-01-11,25.564342498779297,24.946081161499023,25.075485229492188,25.391803741455078,5790177.0,20.364070892333984
2010-01-12,25.923795700073242,25.391803741455078,25.528396606445312,25.873472213745117,6634514.0,20.750368118286133
2010-01-13,25.952552795410156,25.542774200439453,25.758447647094727,25.80158233642578,5638001.0,20.81417465209961
2010-01-14,26.1107120513916,25.664989471435547,25.815959930419922,26.081954956054688,4147962.0,21.040348052978516
2010-01-15,26.1107120513916,25.528396606445312,26.074766159057617,25.643421173095703,6315975.0,20.686586380004883
2010-01-19,25.729690551757812,25.514019012451172,25.629043579101562,25.629043579101562,4951265.0,20.67498016357422
2010-01-20,25.585908889770508,25.154565811157227,25.442127227783203,25.269590377807617,4666666.0,20.385009765625
2010-01-21,25.456506729125977,25.017972946166992,25.327102661132812,25.140186309814453,5409599.0,20.28061866760254
2010-01-22,25.161754608154297,24.629762649536133,24.938892364501953,24.651330947875977,5496258.0,19.88625717163086
2010-01-25,24.874191284179688,24.629762649536133,24.80230140686035,24.644140243530273,5121245.0,19.880449295043945
2010-01-26,24.823867797851562,24.478792190551758,24.514738082885742,24.680086135864258,3479865.0,19.909452438354492
2010-01-27,25.089862823486328,24.586627960205078,24.687274932861328,25.025161743164062,5000089.0,20.18782615661621
2010-01-28,25.319913864135742,24.658519744873047,25.154565811157227,24.687274932861328,5245044.0,19.915254592895508
2010-01-29,25.039539337158203,24.579439163208008,24.823867797851562,24.59381675720215,4092322.0,19.839859008789062
2010-02-01,25.485261917114258,24.723220825195312,24.766355514526367,25.463695526123047,5443122.0,20.54159164428711
2010-02-02,25.830337524414062,25.29834747314453,25.463695526123047,25.751258850097656,4649557.0,20.773571014404297
2010-02-03,25.585908889770508,25.140186309814453,25.535585403442383,25.40618324279785,5113872.0,20.49519920349121
2010-02-04,25.29834747314453,23.961179733276367,25.075485229492188,24.011503219604492,13879120.0,19.37010955810547
2010-02-05,24.176851272583008,23.537023544311523,24.076204299926758,23.70956039428711,10415947.0,19.12652587890625
2010-02-08,23.882099151611328,23.472322463989258,23.824586868286133,23.522645950317383,6890319.0,18.975749969482422
2010-02-09,23.874910354614258,23.357297897338867,23.652048110961914,23.774263381958008,10736573.0,19.178726196289062
2010-02-10,23.953990936279297,23.680805206298828,23.716751098632812,23.838964462280273,5846651.0,19.23092269897461
2010-02-11,24.033069610595703,23.673616409301758,23.817398071289062,24.00431251525879,5190795.0,19.364309310913086
2010-02-12,24.09777069091797,23.630481719970703,23.745506286621094,23.982746124267578,8109808.0,19.346906661987305
2010-02-16,24.19122886657715,23.975557327270508,24.011503219604492,24.155284881591797,5279680.0,19.486093521118164
2010-02-17,24.349388122558594,24.119338989257812,24.241552352905273,24.19841766357422,3859051.0,19.520889282226562
2010-02-18,24.349388122558594,24.119338989257812,24.20560646057129,24.20560646057129,4080220.0,19.526691436767578
2010-02-19,24.313444137573242,24.054637908935547,24.09777069091797,24.2918758392334,4105954.0,19.596288681030273
2010-02-22,24.327821731567383,24.076204299926758,24.29906463623047,24.212797164916992,4423519.0,19.53248405456543
2010-02-23,24.277498245239258,24.011503219604492,24.19841766357422,24.140905380249023,4232813.0,19.474496841430664
2010-02-24,24.30625343322754,24.054637908935547,24.248741149902344,24.234363555908203,3992448.0,19.549888610839844
2010-02-25,24.255931854248047,23.91085433959961,23.99712371826172,24.227174758911133,7090623.0,19.544086456298828
2010-02-26,24.342199325561523,24.148094177246094,24.248741149902344,24.241552352905273,3504068.0,19.555686950683594
2010-03-01,24.442846298217773,24.162473678588867,24.277498245239258,24.356578826904297,3931940.0,19.648481369018555
2010-03-02,24.550682067871094,24.356578826904297,24.471603393554688,24.50035858154297,6773475.0,19.76446533203125
2010-03-03,24.636951446533203,24.342199325561523,24.557872772216797,24.421279907226562,3866841.0,19.70067024230957
2010-03-04,24.60100555419922,24.255931854248047,24.507549285888672,24.457225799560547,4118890.0,19.729665756225586
2010-03-05,25.0970516204834,24.421279907226562,24.536304473876953,25.068296432495117,7705305.0,20.222623825073242
2010-03-08,25.629043579101562,25.176132202148438,25.233644485473633,25.456506729125977,6864307.0,20.535797119140625
2010-03-09,26.59238052368164,25.916606903076172,26.017253875732422,26.3120059967041,14821801.0,21.22591781616211
2010-03-10,26.578001022338867,26.218547821044922,26.376707077026367,26.5132999420166,7121225.0,21.38831329345703
2010-03-11,26.872753143310547,26.39108657836914,26.441408157348633,26.81524085998535,5115263.0,21.631887435913086
2010-03-12,27.030912399291992,26.664270401000977,26.959022521972656,26.937454223632812,6842607.0,21.730470657348633
2010-03-15,27.08842658996582,26.78648567199707,26.851186752319336,27.08842658996582,4431726.0,21.852270126342773
2010-03-16,27.124370574951172,26.81524085998535,27.10280418395996,27.052480697631836,3984241.0,21.82326316833496
2010-03-17,27.936735153198242,27.030912399291992,27.059669494628906,27.77857780456543,9834926.0,22.409015655517578
2010-03-18,27.771387100219727,27.39036750793457,27.70668601989746,27.426311492919922,6812562.0,22.124834060668945
2010-03-19,27.71387481689453,27.21782875061035,27.275341033935547,27.275341033935547,8597910.0,22.003055572509766
2010-03-22,27.49101448059082,27.167505264282227,27.167505264282227,27.426311492919922,4265780.0,22.124834060668945
2010-03-23,27.60603904724121,27.30409812927246,27.555715560913086,27.49820327758789,4696016.0,22.18283462524414
2010-03-24,27.5197696685791,27.239395141601562,27.5197696685791,27.260963439941406,5151847.0,21.991458892822266
2010-03-25,27.641984939575195,27.354421615600586,27.455068588256836,27.354421615600586,4844297.0,22.06684112548828
2010-03-26,27.59885025024414,27.39036750793457,27.440689086914062,27.51258087158203,3286377.0,22.194425582885742
2010-03-29,27.757009506225586,27.239395141601562,27.670740127563477,27.447879791259766,5037646.0,22.14223289489746
2010-03-30,27.670740127563477,27.39036750793457,27.440689086914062,27.59166145324707,4502667.0,22.25822639465332
2010-03-31,27.627605438232422,27.31128692626953,27.47663688659668,27.555715560913086,4553717.0,22.22922706604004
2010-04-01,28.20992088317871,27.663551330566406,27.663551330566406,28.18116569519043,7046945.0,22.733783721923828
